algorithm,scenario,run,coverage,active_drones,total_drones,original_drones,execution_time,energy_efficiency,target_achieved,timestamp,max_iterations,iterations_used,early_stop_target,convergence_threshold,stagnation_limit,converged,early_stopped,coverage_plot_path
standard_mrfo,large_area_many_drones,2,52.16,22,29,30,2.816119432449341,24.13793103448276,False,2025-09-06T10:53:45.135563,500,308,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_mrfo_large_area_many_drones_run2_coverage.png
standard_mrfo,challenging_small_radius,2,37.88,19,19,20,3.333237409591675,0.0,False,2025-09-06T10:53:52.060691,500,109,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_mrfo_challenging_small_radius_run2_coverage.png
standard_mrfo,efficiency_test,2,61.68,6,12,12,0.8517744541168213,50.0,False,2025-09-06T10:53:55.000964,500,248,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_mrfo_efficiency_test_run2_coverage.png
standard_mrfo,parallel_processing_test,2,62.63999999999999,22,24,25,1.8572611808776855,8.333333333333337,False,2025-09-06T10:53:57.777185,500,106,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\standard_mrfo_parallel_processing_test_run2_coverage.png
staged_greedy,small_area_few_drones,2,71.64,5,5,5,0.8231995105743408,0.0,False,2025-09-06T10:53:59.667057,500,259,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_greedy_small_area_few_drones_run2_coverage.png
staged_greedy,medium_area_standard,2,67.84,14,14,15,1.9160065650939941,0.0,False,2025-09-06T10:54:02.943438,500,157,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_greedy_medium_area_standard_run2_coverage.png
staged_greedy,large_area_many_drones,2,61.72,24,29,30,2.740980386734009,17.24137931034483,False,2025-09-06T10:54:07.794009,500,372,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_greedy_large_area_many_drones_run2_coverage.png
staged_greedy,challenging_small_radius,2,38.440000000000005,17,19,20,1.162419080734253,10.526315789473683,False,2025-09-06T10:54:10.795449,500,221,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_greedy_challenging_small_radius_run2_coverage.png
staged_greedy,efficiency_test,2,90.75999999999999,10,12,12,2.210000514984131,16.666666666666664,False,2025-09-06T10:54:13.933880,500,89,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_greedy_efficiency_test_run2_coverage.png
staged_greedy,parallel_processing_test,2,56.24,20,24,25,2.1913795471191406,16.666666666666664,False,2025-09-06T10:54:17.493165,500,402,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_greedy_parallel_processing_test_run2_coverage.png
staged_genetic,small_area_few_drones,2,83.52000000000001,5,5,5,1.2536604404449463,0.0,False,2025-09-06T10:54:19.809098,500,442,95,0.4,50,False,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_genetic_small_area_few_drones_run2_coverage.png
staged_genetic,medium_area_standard,2,48.16,10,15,15,1.2824294567108154,33.333333333333336,False,2025-09-06T10:54:22.763388,500,280,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_genetic_medium_area_standard_run2_coverage.png
staged_genetic,large_area_many_drones,2,65.28,23,28,30,1.0423383712768555,17.85714285714286,False,2025-09-06T10:54:25.872065,500,173,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_genetic_large_area_many_drones_run2_coverage.png
staged_genetic,challenging_small_radius,2,35.199999999999996,16,19,20,0.97625732421875,15.789473684210531,False,2025-09-06T10:54:27.931627,500,93,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_genetic_challenging_small_radius_run2_coverage.png
staged_genetic,efficiency_test,2,94.44,12,12,12,0.8731644153594971,0.0,True,2025-09-06T10:54:29.784742,500,81,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_genetic_efficiency_test_run2_coverage.png
staged_genetic,parallel_processing_test,2,58.879999999999995,25,25,25,0.948300838470459,0.0,False,2025-09-06T10:54:31.738966,500,63,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_genetic_parallel_processing_test_run2_coverage.png
staged_pso,small_area_few_drones,2,51.839999999999996,3,5,5,0.7856254577636719,40.0,False,2025-09-06T10:54:33.594993,500,291,95,0.4,50,True,False,results/comprehensive_experiment_20250906_104726\coverage_plots\staged_pso_small_area_few_drones_run2_coverage.png
