scenario,algorithm,parallel_mode,error,timestamp
Small_Dense,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.675483
Small_Dense,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.675483
Small_Dense,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.675483
Small_Dense,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.675483
Small_Dense,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.675483
Small_Dense,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.675483
Small_Dense,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.675483
Small_Dense,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.675483
Small_Dense,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.680111
Small_Dense,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.680111
Small_Dense,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.681112
Small_Dense,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.681112
Small_Dense,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.682115
Small_Dense,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.682115
Small_Dense,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.682115
Small_Dense,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.683117
Small_Dense,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.683117
Small_Dense,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.683117
Small_Dense,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.684117
Small_Dense,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.684117
Small_Dense,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.684776
Small_Dense,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.685632
Small_Dense,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.685632
Small_Dense,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.685632
Small_Dense,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.685632
Small_Dense,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.686632
Small_Dense,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.686632
Small_Dense,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.687633
Small_Dense,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.687633
Small_Dense,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.687633
Small_Dense,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.688632
Small_Dense,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.688632
Small_Dense,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.688632
Small_Dense,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.689634
Small_Dense,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.689634
Small_Dense,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.690643
Small_Dense,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.690643
Small_Dense,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.690643
Small_Dense,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.690643
Small_Dense,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.691634
Small_Dense,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.691634
Small_Dense,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.692633
Small_Dense,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.692633
Small_Dense,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.692633
Small_Dense,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.692633
Small_Dense,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.693632
Small_Dense,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.694663
Small_Dense,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.695440
Small_Dense,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.698755
Small_Dense,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.698755
Small_Dense,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.700754
Small_Dense,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.700754
Small_Dense,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.701475
Small_Dense,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.701788
Small_Dense,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.701788
Small_Dense,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.701788
Small_Dense,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.701788
Small_Dense,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.701788
Small_Dense,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.701788
Small_Dense,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.701788
Small_Dense,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.701788
Small_Dense,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Dense,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Dense,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Dense,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Dense,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Dense,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Dense,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Dense,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Dense,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Compact,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Compact,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Compact,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Compact,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Compact,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Compact,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Compact,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Compact,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Compact,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Compact,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Compact,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.705898
Small_Compact,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.712783
Small_Compact,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.712783
Small_Compact,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.712783
Small_Compact,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.712783
Small_Compact,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.712783
Small_Compact,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.712783
Small_Compact,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.716351
Small_Compact,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.726391
Small_Compact,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.726391
Small_Compact,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.726391
Small_Compact,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.726391
Small_Compact,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.726391
Small_Compact,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.726391
Small_Compact,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.726391
Small_Compact,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.726391
Small_Compact,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.726391
Small_Compact,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.729990
Small_Compact,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.730994
Small_Compact,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.730994
Small_Compact,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.732521
Small_Compact,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.732915
Small_Compact,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.732915
Small_Compact,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.732915
Small_Compact,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.732915
Small_Compact,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.732915
Small_Compact,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.732915
Small_Compact,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.732915
Small_Compact,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.732915
Small_Compact,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.732915
Small_Extended,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.732915
Small_Extended,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.732915
Small_Extended,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Standard_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Standard_PSO,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Smart_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.736975
Small_Extended,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.747913
Small_Extended,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Standard_GA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Standard_GA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Smart_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Smart_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Standard_SA,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.748910
Small_Extended,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.758537
Small_Extended,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.758537
Small_Extended,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.758537
Small_Extended,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.758537
Small_Extended,Standard_SA,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.758537
Small_Extended,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.758537
Small_Extended,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.758537
Small_Extended,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.758537
Small_Extended,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.758537
Small_Extended,Greedy,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.758537
Small_Extended,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.762801
Small_Extended,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.762801
Small_Extended,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.762801
Small_Extended,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.762801
Small_Extended,Greedy,True,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.762801
Medium_Balanced,Smart_PSO,False,DroneSimulationEnvironment.__init__() got an unexpected keyword argument 'area_width',2025-08-22T18:32:44.762801
